train 36744
val 5175
test 10444
test_data:  10444
Iter: 0, mse: 0.0029, rmse: 0.0540, mae: 0.0488
Iter: 2116, mse: 0.0002, rmse: 0.0141, mae: 0.0120
Iter: 2117, mse: 0.0002, rmse: 0.0142, mae: 0.0121
Iter: 2118, mse: 0.0002, rmse: 0.0133, mae: 0.0113
Iter: 2119, mse: 0.0001, rmse: 0.0115, mae: 0.0096
Iter: 2120, mse: 0.0001, rmse: 0.0098, mae: 0.0079
Iter: 2121, mse: 0.0001, rmse: 0.0093, mae: 0.0074
Iter: 2122, mse: 0.0001, rmse: 0.0096, mae: 0.0074
Iter: 2123, mse: 0.0001, rmse: 0.0096, mae: 0.0075
Iter: 2124, mse: 0.0001, rmse: 0.0101, mae: 0.0079
Iter: 2125, mse: 0.0001, rmse: 0.0101, mae: 0.0077
Iter: 2126, mse: 0.0001, rmse: 0.0109, mae: 0.0085
Iter: 2127, mse: 0.0001, rmse: 0.0121, mae: 0.0098
Iter: 2128, mse: 0.0002, rmse: 0.0129, mae: 0.0107
Iter: 2129, mse: 0.0002, rmse: 0.0131, mae: 0.0109
Iter: 2130, mse: 0.0002, rmse: 0.0133, mae: 0.0110
Iter: 2131, mse: 0.0002, rmse: 0.0148, mae: 0.0126
Iter: 2132, mse: 0.0002, rmse: 0.0146, mae: 0.0125
Iter: 2133, mse: 0.0002, rmse: 0.0150, mae: 0.0129
Iter: 2134, mse: 0.0003, rmse: 0.0161, mae: 0.0142
Iter: 2135, mse: 0.0002, rmse: 0.0150, mae: 0.0129
Iter: 2136, mse: 0.0002, rmse: 0.0156, mae: 0.0134
Iter: 2137, mse: 0.0003, rmse: 0.0165, mae: 0.0146
Iter: 2138, mse: 0.0003, rmse: 0.0177, mae: 0.0157
Iter: 2139, mse: 0.0003, rmse: 0.0173, mae: 0.0152
Iter: 2140, mse: 0.0003, rmse: 0.0183, mae: 0.0164
Iter: 2141, mse: 0.0004, rmse: 0.0188, mae: 0.0172
Iter: 2142, mse: 0.0004, rmse: 0.0192, mae: 0.0173
Iter: 2143, mse: 0.0004, rmse: 0.0193, mae: 0.0174
Iter: 2144, mse: 0.0004, rmse: 0.0196, mae: 0.0177
Iter: 2145, mse: 0.0004, rmse: 0.0197, mae: 0.0179
Iter: 2146, mse: 0.0004, rmse: 0.0205, mae: 0.0187
Iter: 2147, mse: 0.0004, rmse: 0.0199, mae: 0.0182
Iter: 2148, mse: 0.0004, rmse: 0.0204, mae: 0.0187
Iter: 2149, mse: 0.0005, rmse: 0.0216, mae: 0.0199
Iter: 2150, mse: 0.0005, rmse: 0.0214, mae: 0.0197
Iter: 2151, mse: 0.0004, rmse: 0.0211, mae: 0.0193
Iter: 2152, mse: 0.0004, rmse: 0.0188, mae: 0.0176
Iter: 2153, mse: 0.0003, rmse: 0.0186, mae: 0.0175
Iter: 2154, mse: 0.0003, rmse: 0.0173, mae: 0.0160
Iter: 2155, mse: 0.0003, rmse: 0.0184, mae: 0.0171
Iter: 2156, mse: 0.0003, rmse: 0.0180, mae: 0.0165
Iter: 2157, mse: 0.0003, rmse: 0.0174, mae: 0.0159
Iter: 2158, mse: 0.0003, rmse: 0.0165, mae: 0.0148
Iter: 2159, mse: 0.0002, rmse: 0.0150, mae: 0.0133
Iter: 2160, mse: 0.0002, rmse: 0.0155, mae: 0.0137
Iter: 2161, mse: 0.0002, rmse: 0.0129, mae: 0.0111
Iter: 2162, mse: 0.0002, rmse: 0.0126, mae: 0.0107
Iter: 2163, mse: 0.0001, rmse: 0.0117, mae: 0.0095
Iter: 2164, mse: 0.0001, rmse: 0.0101, mae: 0.0079
Iter: 2165, mse: 0.0001, rmse: 0.0113, mae: 0.0090
Iter: 2166, mse: 0.0001, rmse: 0.0102, mae: 0.0080
Iter: 2167, mse: 0.0001, rmse: 0.0107, mae: 0.0087
Iter: 2168, mse: 0.0001, rmse: 0.0110, mae: 0.0090
Iter: 2169, mse: 0.0001, rmse: 0.0108, mae: 0.0086
Iter: 2170, mse: 0.0001, rmse: 0.0106, mae: 0.0085
Iter: 2171, mse: 0.0001, rmse: 0.0104, mae: 0.0085
Iter: 2172, mse: 0.0001, rmse: 0.0100, mae: 0.0080
Iter: 2173, mse: 0.0001, rmse: 0.0114, mae: 0.0096
Iter: 2174, mse: 0.0001, rmse: 0.0120, mae: 0.0104
Iter: 2175, mse: 0.0002, rmse: 0.0131, mae: 0.0115
Iter: 2176, mse: 0.0001, rmse: 0.0119, mae: 0.0104
Iter: 2177, mse: 0.0002, rmse: 0.0128, mae: 0.0113
Iter: 2178, mse: 0.0002, rmse: 0.0149, mae: 0.0131
Iter: 2179, mse: 0.0003, rmse: 0.0168, mae: 0.0146
Iter: 2180, mse: 0.0002, rmse: 0.0136, mae: 0.0120
Iter: 2181, mse: 0.0002, rmse: 0.0153, mae: 0.0130
Iter: 2182, mse: 0.0003, rmse: 0.0168, mae: 0.0150
Iter: 2183, mse: 0.0003, rmse: 0.0180, mae: 0.0162
Iter: 2184, mse: 0.0003, rmse: 0.0184, mae: 0.0165
Iter: 2185, mse: 0.0003, rmse: 0.0185, mae: 0.0164
Iter: 2186, mse: 0.0003, rmse: 0.0168, mae: 0.0141
Iter: 2187, mse: 0.0003, rmse: 0.0171, mae: 0.0153
Iter: 2188, mse: 0.0003, rmse: 0.0172, mae: 0.0151
Iter: 2189, mse: 0.0003, rmse: 0.0162, mae: 0.0137
Iter: 2190, mse: 0.0002, rmse: 0.0151, mae: 0.0120
Iter: 2191, mse: 0.0002, rmse: 0.0153, mae: 0.0123
Iter: 2192, mse: 0.0002, rmse: 0.0158, mae: 0.0128
Iter: 2193, mse: 0.0003, rmse: 0.0160, mae: 0.0132
Iter: 2194, mse: 0.0003, rmse: 0.0167, mae: 0.0138
Iter: 2195, mse: 0.0003, rmse: 0.0171, mae: 0.0142
Iter: 2196, mse: 0.0003, rmse: 0.0176, mae: 0.0146
Iter: 2197, mse: 0.0003, rmse: 0.0177, mae: 0.0147
Iter: 2198, mse: 0.0003, rmse: 0.0173, mae: 0.0143
Iter: 2199, mse: 0.0003, rmse: 0.0165, mae: 0.0132
Iter: 2200, mse: 0.0003, rmse: 0.0159, mae: 0.0127
Iter: 2201, mse: 0.0002, rmse: 0.0153, mae: 0.0120
Iter: 2202, mse: 0.0002, rmse: 0.0157, mae: 0.0123
Iter: 2203, mse: 0.0003, rmse: 0.0159, mae: 0.0123
Iter: 2204, mse: 0.0002, rmse: 0.0158, mae: 0.0125
Iter: 2205, mse: 0.0003, rmse: 0.0165, mae: 0.0131
Iter: 2206, mse: 0.0003, rmse: 0.0169, mae: 0.0135
Iter: 2207, mse: 0.0003, rmse: 0.0165, mae: 0.0131
Iter: 2208, mse: 0.0003, rmse: 0.0162, mae: 0.0129
Iter: 2209, mse: 0.0002, rmse: 0.0158, mae: 0.0126
Iter: 2210, mse: 0.0003, rmse: 0.0159, mae: 0.0127
Iter: 2211, mse: 0.0003, rmse: 0.0159, mae: 0.0129
Iter: 2212, mse: 0.0003, rmse: 0.0160, mae: 0.0130
Iter: 2213, mse: 0.0003, rmse: 0.0159, mae: 0.0131
Iter: 2214, mse: 0.0003, rmse: 0.0160, mae: 0.0131
Iter: 2215, mse: 0.0003, rmse: 0.0161, mae: 0.0133
Iter: 2216, mse: 0.0003, rmse: 0.0162, mae: 0.0135
Iter: 2217, mse: 0.0003, rmse: 0.0182, mae: 0.0148
Iter: 2218, mse: 0.0004, rmse: 0.0194, mae: 0.0159
Iter: 2219, mse: 0.0003, rmse: 0.0177, mae: 0.0146
Iter: 2220, mse: 0.0004, rmse: 0.0204, mae: 0.0167
Iter: 2221, mse: 0.0004, rmse: 0.0209, mae: 0.0172
Iter: 2222, mse: 0.0005, rmse: 0.0212, mae: 0.0176
Iter: 2223, mse: 0.0005, rmse: 0.0218, mae: 0.0180
Iter: 2224, mse: 0.0004, rmse: 0.0200, mae: 0.0166
Iter: 2225, mse: 0.0004, rmse: 0.0201, mae: 0.0166
Iter: 2226, mse: 0.0004, rmse: 0.0210, mae: 0.0172
Iter: 2227, mse: 0.0005, rmse: 0.0221, mae: 0.0179
Iter: 2228, mse: 0.0005, rmse: 0.0226, mae: 0.0182
Iter: 2229, mse: 0.0006, rmse: 0.0235, mae: 0.0189
Iter: 2230, mse: 0.0006, rmse: 0.0245, mae: 0.0195
Iter: 2231, mse: 0.0007, rmse: 0.0256, mae: 0.0203
Iter: 2232, mse: 0.0007, rmse: 0.0267, mae: 0.0209
Iter: 2233, mse: 0.0008, rmse: 0.0276, mae: 0.0215
Iter: 2234, mse: 0.0008, rmse: 0.0288, mae: 0.0223
Iter: 2235, mse: 0.0009, rmse: 0.0295, mae: 0.0229
Iter: 2236, mse: 0.0009, rmse: 0.0302, mae: 0.0235
Iter: 2237, mse: 0.0010, rmse: 0.0311, mae: 0.0243
Iter: 2238, mse: 0.0010, rmse: 0.0316, mae: 0.0249
Iter: 2239, mse: 0.0010, rmse: 0.0321, mae: 0.0256
Iter: 2240, mse: 0.0010, rmse: 0.0322, mae: 0.0260
Iter: 2241, mse: 0.0011, rmse: 0.0325, mae: 0.0264
Iter: 2242, mse: 0.0011, rmse: 0.0329, mae: 0.0268
Iter: 2243, mse: 0.0011, rmse: 0.0333, mae: 0.0270
Iter: 2244, mse: 0.0012, rmse: 0.0341, mae: 0.0276
Iter: 2245, mse: 0.0012, rmse: 0.0351, mae: 0.0283
Iter: 2246, mse: 0.0013, rmse: 0.0359, mae: 0.0288
Iter: 2247, mse: 0.0013, rmse: 0.0366, mae: 0.0293
Iter: 2248, mse: 0.0014, rmse: 0.0377, mae: 0.0301
Iter: 2249, mse: 0.0015, rmse: 0.0384, mae: 0.0305
Iter: 2250, mse: 0.0015, rmse: 0.0392, mae: 0.0313
Iter: 2251, mse: 0.0016, rmse: 0.0402, mae: 0.0319
Iter: 2252, mse: 0.0017, rmse: 0.0414, mae: 0.0327
Iter: 2253, mse: 0.0018, rmse: 0.0422, mae: 0.0337
Iter: 2254, mse: 0.0018, rmse: 0.0425, mae: 0.0337
Iter: 2255, mse: 0.0019, rmse: 0.0433, mae: 0.0344
Iter: 2256, mse: 0.0019, rmse: 0.0438, mae: 0.0347
Iter: 2257, mse: 0.0020, rmse: 0.0448, mae: 0.0356
Iter: 2258, mse: 0.0021, rmse: 0.0456, mae: 0.0362
Iter: 2259, mse: 0.0022, rmse: 0.0467, mae: 0.0372
Iter: 2260, mse: 0.0023, rmse: 0.0476, mae: 0.0381
Iter: 2261, mse: 0.0024, rmse: 0.0490, mae: 0.0392
Iter: 2262, mse: 0.0025, rmse: 0.0500, mae: 0.0401
Iter: 2263, mse: 0.0026, rmse: 0.0511, mae: 0.0411
Iter: 2264, mse: 0.0027, rmse: 0.0518, mae: 0.0417
Iter: 2265, mse: 0.0028, rmse: 0.0526, mae: 0.0426
Iter: 2266, mse: 0.0029, rmse: 0.0536, mae: 0.0435
Iter: 2267, mse: 0.0030, rmse: 0.0550, mae: 0.0447
Iter: 2268, mse: 0.0031, rmse: 0.0558, mae: 0.0457
Iter: 2269, mse: 0.0033, rmse: 0.0573, mae: 0.0470
Iter: 2270, mse: 0.0034, rmse: 0.0585, mae: 0.0484
Iter: 2271, mse: 0.0036, rmse: 0.0600, mae: 0.0497
Iter: 2272, mse: 0.0037, rmse: 0.0612, mae: 0.0509
Iter: 2273, mse: 0.0039, rmse: 0.0625, mae: 0.0525
Iter: 2274, mse: 0.0041, rmse: 0.0637, mae: 0.0538
Iter: 2275, mse: 0.0042, rmse: 0.0647, mae: 0.0550
Iter: 2276, mse: 0.0043, rmse: 0.0659, mae: 0.0564
Iter: 2277, mse: 0.0044, rmse: 0.0662, mae: 0.0572
Iter: 2278, mse: 0.0046, rmse: 0.0677, mae: 0.0588
Iter: 2279, mse: 0.0048, rmse: 0.0689, mae: 0.0603
Iter: 2280, mse: 0.0050, rmse: 0.0706, mae: 0.0625
Iter: 2281, mse: 0.0051, rmse: 0.0711, mae: 0.0631
Iter: 2282, mse: 0.0052, rmse: 0.0720, mae: 0.0642
Iter: 2283, mse: 0.0053, rmse: 0.0726, mae: 0.0649
Iter: 2284, mse: 0.0054, rmse: 0.0733, mae: 0.0659
Iter: 2285, mse: 0.0055, rmse: 0.0742, mae: 0.0671
Iter: 2286, mse: 0.0058, rmse: 0.0763, mae: 0.0696
Iter: 2287, mse: 0.0060, rmse: 0.0773, mae: 0.0709
Iter: 2288, mse: 0.0062, rmse: 0.0786, mae: 0.0724
Iter: 2289, mse: 0.0064, rmse: 0.0797, mae: 0.0740
Iter: 2290, mse: 0.0064, rmse: 0.0802, mae: 0.0747
Iter: 2291, mse: 0.0066, rmse: 0.0812, mae: 0.0760
Iter: 2292, mse: 0.0067, rmse: 0.0819, mae: 0.0770
Iter: 2293, mse: 0.0067, rmse: 0.0820, mae: 0.0772
Iter: 2294, mse: 0.0066, rmse: 0.0813, mae: 0.0766
Iter: 2295, mse: 0.0065, rmse: 0.0808, mae: 0.0764
Iter: 2296, mse: 0.0065, rmse: 0.0806, mae: 0.0764
Iter: 2297, mse: 0.0067, rmse: 0.0819, mae: 0.0776
Iter: 2298, mse: 0.0067, rmse: 0.0819, mae: 0.0772
Iter: 2299, mse: 0.0066, rmse: 0.0815, mae: 0.0766
Iter: 2300, mse: 0.0064, rmse: 0.0798, mae: 0.0747
Iter: 2301, mse: 0.0063, rmse: 0.0793, mae: 0.0746
Iter: 2302, mse: 0.0064, rmse: 0.0800, mae: 0.0760
Iter: 2303, mse: 0.0062, rmse: 0.0790, mae: 0.0746
Iter: 2304, mse: 0.0062, rmse: 0.0790, mae: 0.0748
Iter: 2305, mse: 0.0060, rmse: 0.0775, mae: 0.0726
Iter: 2306, mse: 0.0060, rmse: 0.0772, mae: 0.0726
Iter: 2307, mse: 0.0061, rmse: 0.0781, mae: 0.0743
Iter: 2308, mse: 0.0059, rmse: 0.0770, mae: 0.0731
Iter: 2309, mse: 0.0056, rmse: 0.0749, mae: 0.0709
Iter: 2310, mse: 0.0055, rmse: 0.0741, mae: 0.0698
Iter: 2311, mse: 0.0053, rmse: 0.0726, mae: 0.0684
Iter: 2312, mse: 0.0052, rmse: 0.0719, mae: 0.0672
Iter: 2313, mse: 0.0050, rmse: 0.0709, mae: 0.0656
Iter: 2314, mse: 0.0051, rmse: 0.0717, mae: 0.0665
Iter: 2315, mse: 0.0049, rmse: 0.0698, mae: 0.0641
Iter: 2316, mse: 0.0052, rmse: 0.0720, mae: 0.0666
Iter: 2317, mse: 0.0051, rmse: 0.0711, mae: 0.0645
Iter: 2318, mse: 0.0045, rmse: 0.0674, mae: 0.0604
Iter: 2319, mse: 0.0041, rmse: 0.0640, mae: 0.0574
Iter: 2320, mse: 0.0042, rmse: 0.0647, mae: 0.0580
Iter: 2321, mse: 0.0040, rmse: 0.0632, mae: 0.0561
Iter: 2322, mse: 0.0034, rmse: 0.0580, mae: 0.0514
Iter: 2323, mse: 0.0030, rmse: 0.0548, mae: 0.0487
Iter: 2324, mse: 0.0030, rmse: 0.0549, mae: 0.0499
Iter: 2325, mse: 0.0026, rmse: 0.0510, mae: 0.0458
Iter: 2326, mse: 0.0024, rmse: 0.0488, mae: 0.0439
Iter: 2327, mse: 0.0021, rmse: 0.0459, mae: 0.0415
Iter: 2328, mse: 0.0023, rmse: 0.0479, mae: 0.0435
Iter: 2329, mse: 0.0022, rmse: 0.0468, mae: 0.0429
Iter: 2330, mse: 0.0022, rmse: 0.0465, mae: 0.0426
Iter: 2331, mse: 0.0021, rmse: 0.0459, mae: 0.0420
Iter: 2332, mse: 0.0019, rmse: 0.0434, mae: 0.0403
Iter: 2333, mse: 0.0019, rmse: 0.0435, mae: 0.0404
Iter: 2334, mse: 0.0022, rmse: 0.0468, mae: 0.0441
Iter: 2335, mse: 0.0022, rmse: 0.0473, mae: 0.0452
Iter: 2336, mse: 0.0022, rmse: 0.0469, mae: 0.0454
Iter: 2337, mse: 0.0022, rmse: 0.0469, mae: 0.0454
Iter: 2338, mse: 0.0021, rmse: 0.0454, mae: 0.0438
Iter: 2339, mse: 0.0019, rmse: 0.0442, mae: 0.0420
Iter: 2340, mse: 0.0020, rmse: 0.0443, mae: 0.0411
Iter: 2341, mse: 0.0020, rmse: 0.0451, mae: 0.0420
Iter: 2342, mse: 0.0019, rmse: 0.0441, mae: 0.0406
Iter: 2343, mse: 0.0019, rmse: 0.0435, mae: 0.0395
Iter: 2344, mse: 0.0019, rmse: 0.0432, mae: 0.0386
Iter: 2345, mse: 0.0019, rmse: 0.0437, mae: 0.0382
Iter: 2346, mse: 0.0020, rmse: 0.0446, mae: 0.0388
Iter: 2347, mse: 0.0022, rmse: 0.0472, mae: 0.0421
Iter: 2348, mse: 0.0023, rmse: 0.0479, mae: 0.0423
Iter: 2349, mse: 0.0022, rmse: 0.0472, mae: 0.0414
Iter: 2350, mse: 0.0021, rmse: 0.0462, mae: 0.0402
Iter: 2351, mse: 0.0023, rmse: 0.0477, mae: 0.0411
Iter: 2352, mse: 0.0023, rmse: 0.0481, mae: 0.0420
Iter: 2353, mse: 0.0023, rmse: 0.0481, mae: 0.0414
Iter: 2354, mse: 0.0023, rmse: 0.0485, mae: 0.0409
Iter: 2355, mse: 0.0024, rmse: 0.0489, mae: 0.0409
Iter: 2356, mse: 0.0025, rmse: 0.0503, mae: 0.0411
Iter: 2357, mse: 0.0026, rmse: 0.0505, mae: 0.0416
Iter: 2358, mse: 0.0026, rmse: 0.0506, mae: 0.0419
Iter: 2359, mse: 0.0026, rmse: 0.0513, mae: 0.0417
Iter: 2360, mse: 0.0027, rmse: 0.0522, mae: 0.0426
Iter: 2361, mse: 0.0027, rmse: 0.0523, mae: 0.0429
Iter: 2362, mse: 0.0028, rmse: 0.0528, mae: 0.0437
Iter: 2363, mse: 0.0028, rmse: 0.0527, mae: 0.0428
Iter: 2364, mse: 0.0029, rmse: 0.0535, mae: 0.0433
Iter: 2365, mse: 0.0029, rmse: 0.0537, mae: 0.0430
Iter: 2366, mse: 0.0029, rmse: 0.0540, mae: 0.0433
Iter: 2367, mse: 0.0029, rmse: 0.0541, mae: 0.0430
Iter: 2368, mse: 0.0030, rmse: 0.0548, mae: 0.0433
Iter: 2369, mse: 0.0031, rmse: 0.0553, mae: 0.0436
Iter: 2370, mse: 0.0031, rmse: 0.0557, mae: 0.0436
Iter: 2371, mse: 0.0031, rmse: 0.0560, mae: 0.0437
Iter: 2372, mse: 0.0032, rmse: 0.0567, mae: 0.0440
Iter: 2373, mse: 0.0032, rmse: 0.0569, mae: 0.0444
Iter: 2374, mse: 0.0033, rmse: 0.0572, mae: 0.0450
Iter: 2375, mse: 0.0033, rmse: 0.0571, mae: 0.0447
Iter: 2376, mse: 0.0033, rmse: 0.0578, mae: 0.0452
Iter: 2377, mse: 0.0034, rmse: 0.0584, mae: 0.0452
Iter: 2378, mse: 0.0034, rmse: 0.0585, mae: 0.0450
Iter: 2379, mse: 0.0035, rmse: 0.0589, mae: 0.0454
Iter: 2380, mse: 0.0036, rmse: 0.0598, mae: 0.0461
Iter: 2381, mse: 0.0036, rmse: 0.0600, mae: 0.0464
Iter: 2382, mse: 0.0037, rmse: 0.0612, mae: 0.0481
Iter: 2383, mse: 0.0037, rmse: 0.0607, mae: 0.0475
Iter: 2384, mse: 0.0039, rmse: 0.0624, mae: 0.0495
Iter: 2385, mse: 0.0039, rmse: 0.0625, mae: 0.0495
Iter: 2386, mse: 0.0040, rmse: 0.0632, mae: 0.0503
Iter: 2387, mse: 0.0040, rmse: 0.0635, mae: 0.0506
Iter: 2388, mse: 0.0040, rmse: 0.0636, mae: 0.0508
Iter: 2389, mse: 0.0041, rmse: 0.0640, mae: 0.0513
Iter: 2390, mse: 0.0041, rmse: 0.0639, mae: 0.0513
Iter: 2391, mse: 0.0041, rmse: 0.0640, mae: 0.0514
Iter: 2392, mse: 0.0041, rmse: 0.0640, mae: 0.0514
Iter: 2393, mse: 0.0041, rmse: 0.0640, mae: 0.0514
Iter: 2394, mse: 0.0041, rmse: 0.0637, mae: 0.0511
Iter: 2395, mse: 0.0040, rmse: 0.0634, mae: 0.0508
Iter: 2396, mse: 0.0040, rmse: 0.0635, mae: 0.0509
Iter: 2397, mse: 0.0040, rmse: 0.0635, mae: 0.0510
Iter: 2398, mse: 0.0040, rmse: 0.0634, mae: 0.0510
Iter: 2399, mse: 0.0041, rmse: 0.0639, mae: 0.0517
Iter: 2400, mse: 0.0041, rmse: 0.0638, mae: 0.0514
Iter: 2401, mse: 0.0040, rmse: 0.0634, mae: 0.0509
Iter: 2402, mse: 0.0040, rmse: 0.0629, mae: 0.0504
Iter: 2403, mse: 0.0039, rmse: 0.0623, mae: 0.0499
Iter: 2404, mse: 0.0038, rmse: 0.0614, mae: 0.0491
Iter: 2405, mse: 0.0037, rmse: 0.0605, mae: 0.0483
Iter: 2406, mse: 0.0035, rmse: 0.0589, mae: 0.0466
Iter: 2407, mse: 0.0032, rmse: 0.0567, mae: 0.0447
Iter: 2408, mse: 0.0027, rmse: 0.0523, mae: 0.0408
Iter: 2409, mse: 0.0022, rmse: 0.0469, mae: 0.0365
Iter: 2410, mse: 0.0017, rmse: 0.0415, mae: 0.0323
Iter: 2411, mse: 0.0014, rmse: 0.0377, mae: 0.0300
Iter: 2412, mse: 0.0012, rmse: 0.0340, mae: 0.0278
Iter: 2413, mse: 0.0009, rmse: 0.0300, mae: 0.0257
Iter: 2414, mse: 0.0008, rmse: 0.0277, mae: 0.0233
Iter: 2415, mse: 0.0007, rmse: 0.0270, mae: 0.0236
Iter: 2416, mse: 0.0006, rmse: 0.0242, mae: 0.0209
Iter: 2417, mse: 0.0006, rmse: 0.0250, mae: 0.0212
Iter: 2418, mse: 0.0007, rmse: 0.0274, mae: 0.0237
Iter: 2419, mse: 0.0008, rmse: 0.0286, mae: 0.0241
Iter: 2420, mse: 0.0008, rmse: 0.0290, mae: 0.0245
Iter: 2421, mse: 0.0009, rmse: 0.0302, mae: 0.0266
Iter: 2422, mse: 0.0010, rmse: 0.0318, mae: 0.0271
Iter: 2423, mse: 0.0012, rmse: 0.0348, mae: 0.0290
Iter: 2424, mse: 0.0013, rmse: 0.0359, mae: 0.0297
Iter: 2425, mse: 0.0014, rmse: 0.0375, mae: 0.0314
Iter: 2426, mse: 0.0013, rmse: 0.0358, mae: 0.0299
Iter: 2427, mse: 0.0014, rmse: 0.0380, mae: 0.0311
Iter: 2428, mse: 0.0017, rmse: 0.0413, mae: 0.0344
Iter: 2429, mse: 0.0021, rmse: 0.0461, mae: 0.0398
Iter: 2430, mse: 0.0025, rmse: 0.0498, mae: 0.0442
Iter: 2431, mse: 0.0026, rmse: 0.0510, mae: 0.0454
Iter: 2432, mse: 0.0028, rmse: 0.0534, mae: 0.0480
Iter: 2433, mse: 0.0032, rmse: 0.0564, mae: 0.0518
Iter: 2434, mse: 0.0033, rmse: 0.0571, mae: 0.0518
Iter: 2435, mse: 0.0033, rmse: 0.0578, mae: 0.0522
Iter: 2436, mse: 0.0032, rmse: 0.0568, mae: 0.0497
Iter: 2437, mse: 0.0041, rmse: 0.0637, mae: 0.0586
Iter: 2438, mse: 0.0042, rmse: 0.0649, mae: 0.0606
Iter: 2439, mse: 0.0043, rmse: 0.0659, mae: 0.0603
Iter: 2440, mse: 0.0046, rmse: 0.0680, mae: 0.0626
Iter: 2441, mse: 0.0043, rmse: 0.0659, mae: 0.0587
Iter: 2442, mse: 0.0048, rmse: 0.0692, mae: 0.0630
Iter: 2443, mse: 0.0051, rmse: 0.0712, mae: 0.0667
Iter: 2444, mse: 0.0053, rmse: 0.0728, mae: 0.0665
Iter: 2445, mse: 0.0052, rmse: 0.0719, mae: 0.0661
Iter: 2446, mse: 0.0058, rmse: 0.0761, mae: 0.0705
Iter: 2447, mse: 0.0060, rmse: 0.0773, mae: 0.0725
Iter: 2448, mse: 0.0062, rmse: 0.0785, mae: 0.0738
Iter: 2449, mse: 0.0062, rmse: 0.0790, mae: 0.0746
Iter: 2450, mse: 0.0068, rmse: 0.0823, mae: 0.0790
Iter: 2451, mse: 0.0068, rmse: 0.0822, mae: 0.0785
Iter: 2452, mse: 0.0067, rmse: 0.0817, mae: 0.0777
Iter: 2453, mse: 0.0067, rmse: 0.0816, mae: 0.0778
Iter: 2454, mse: 0.0068, rmse: 0.0825, mae: 0.0792
Iter: 2455, mse: 0.0067, rmse: 0.0818, mae: 0.0783
Iter: 2456, mse: 0.0060, rmse: 0.0777, mae: 0.0736
Iter: 2457, mse: 0.0062, rmse: 0.0787, mae: 0.0742
Iter: 2458, mse: 0.0061, rmse: 0.0779, mae: 0.0733
Iter: 2459, mse: 0.0057, rmse: 0.0754, mae: 0.0702
Iter: 2460, mse: 0.0052, rmse: 0.0718, mae: 0.0658
Iter: 2461, mse: 0.0048, rmse: 0.0689, mae: 0.0619
Iter: 2462, mse: 0.0044, rmse: 0.0664, mae: 0.0587
Iter: 2463, mse: 0.0041, rmse: 0.0637, mae: 0.0561
Iter: 2464, mse: 0.0041, rmse: 0.0637, mae: 0.0564
Iter: 2465, mse: 0.0042, rmse: 0.0647, mae: 0.0580
Iter: 2466, mse: 0.0039, rmse: 0.0623, mae: 0.0557
Iter: 2467, mse: 0.0036, rmse: 0.0601, mae: 0.0536
Iter: 2468, mse: 0.0041, rmse: 0.0640, mae: 0.0581
Iter: 2469, mse: 0.0038, rmse: 0.0614, mae: 0.0556
Iter: 2470, mse: 0.0039, rmse: 0.0623, mae: 0.0570
Iter: 2471, mse: 0.0032, rmse: 0.0563, mae: 0.0504
Iter: 2472, mse: 0.0030, rmse: 0.0545, mae: 0.0485
Iter: 2473, mse: 0.0027, rmse: 0.0516, mae: 0.0460
Iter: 2474, mse: 0.0027, rmse: 0.0515, mae: 0.0462
Iter: 2475, mse: 0.0027, rmse: 0.0523, mae: 0.0475
Iter: 2476, mse: 0.0025, rmse: 0.0500, mae: 0.0455
Iter: 2477, mse: 0.0026, rmse: 0.0508, mae: 0.0467
Iter: 2478, mse: 0.0025, rmse: 0.0496, mae: 0.0462
Iter: 2479, mse: 0.0021, rmse: 0.0463, mae: 0.0432
Iter: 2480, mse: 0.0021, rmse: 0.0454, mae: 0.0423
Iter: 2481, mse: 0.0020, rmse: 0.0442, mae: 0.0410
Iter: 2482, mse: 0.0018, rmse: 0.0422, mae: 0.0388
Iter: 2483, mse: 0.0018, rmse: 0.0420, mae: 0.0385
Iter: 2484, mse: 0.0017, rmse: 0.0417, mae: 0.0383
Iter: 2485, mse: 0.0016, rmse: 0.0401, mae: 0.0363
Iter: 2486, mse: 0.0016, rmse: 0.0404, mae: 0.0368
Iter: 2487, mse: 0.0018, rmse: 0.0420, mae: 0.0387
Iter: 2488, mse: 0.0018, rmse: 0.0419, mae: 0.0382
Iter: 2489, mse: 0.0017, rmse: 0.0415, mae: 0.0374
Iter: 2490, mse: 0.0017, rmse: 0.0410, mae: 0.0366
Iter: 2491, mse: 0.0018, rmse: 0.0421, mae: 0.0376
Iter: 2492, mse: 0.0018, rmse: 0.0426, mae: 0.0381
Iter: 2493, mse: 0.0019, rmse: 0.0434, mae: 0.0390
Iter: 2494, mse: 0.0018, rmse: 0.0420, mae: 0.0367
Iter: 2495, mse: 0.0018, rmse: 0.0429, mae: 0.0380
Iter: 2496, mse: 0.0019, rmse: 0.0432, mae: 0.0375
Iter: 2497, mse: 0.0019, rmse: 0.0432, mae: 0.0372
Iter: 2498, mse: 0.0019, rmse: 0.0439, mae: 0.0375
Iter: 2499, mse: 0.0020, rmse: 0.0446, mae: 0.0376
Iter: 2500, mse: 0.0020, rmse: 0.0453, mae: 0.0380
Iter: 2501, mse: 0.0020, rmse: 0.0451, mae: 0.0381
Iter: 2502, mse: 0.0021, rmse: 0.0460, mae: 0.0393
