train 5232
val 729
test 1486
test_data:  1486
Iter: 0, mse: 0.0031, rmse: 0.0554, mae: 0.0463
Iter: 397, mse: 0.0033, rmse: 0.0574, mae: 0.0484
Iter: 398, mse: 0.0029, rmse: 0.0538, mae: 0.0460
Iter: 399, mse: 0.0029, rmse: 0.0537, mae: 0.0456
Iter: 400, mse: 0.0032, rmse: 0.0570, mae: 0.0479
Iter: 401, mse: 0.0027, rmse: 0.0523, mae: 0.0447
Iter: 402, mse: 0.0024, rmse: 0.0495, mae: 0.0422
Iter: 403, mse: 0.0027, rmse: 0.0520, mae: 0.0424
Iter: 404, mse: 0.0025, rmse: 0.0503, mae: 0.0410
Iter: 405, mse: 0.0022, rmse: 0.0466, mae: 0.0396
Iter: 406, mse: 0.0023, rmse: 0.0478, mae: 0.0402
Iter: 407, mse: 0.0023, rmse: 0.0479, mae: 0.0421
Iter: 408, mse: 0.0028, rmse: 0.0524, mae: 0.0453
Iter: 409, mse: 0.0036, rmse: 0.0596, mae: 0.0492
Iter: 410, mse: 0.0040, rmse: 0.0630, mae: 0.0524
Iter: 411, mse: 0.0041, rmse: 0.0644, mae: 0.0544
Iter: 412, mse: 0.0041, rmse: 0.0643, mae: 0.0544
Iter: 413, mse: 0.0039, rmse: 0.0626, mae: 0.0518
Iter: 414, mse: 0.0039, rmse: 0.0621, mae: 0.0497
Iter: 415, mse: 0.0040, rmse: 0.0633, mae: 0.0506
Iter: 416, mse: 0.0042, rmse: 0.0646, mae: 0.0524
Iter: 417, mse: 0.0044, rmse: 0.0667, mae: 0.0546
Iter: 418, mse: 0.0048, rmse: 0.0694, mae: 0.0580
Iter: 419, mse: 0.0049, rmse: 0.0699, mae: 0.0584
Iter: 420, mse: 0.0054, rmse: 0.0738, mae: 0.0612
Iter: 421, mse: 0.0059, rmse: 0.0767, mae: 0.0638
Iter: 422, mse: 0.0067, rmse: 0.0818, mae: 0.0678
Iter: 423, mse: 0.0064, rmse: 0.0801, mae: 0.0666
Iter: 424, mse: 0.0076, rmse: 0.0873, mae: 0.0745
Iter: 425, mse: 0.0099, rmse: 0.0993, mae: 0.0886
Iter: 426, mse: 0.0073, rmse: 0.0853, mae: 0.0723
Iter: 427, mse: 0.0073, rmse: 0.0855, mae: 0.0722
Iter: 428, mse: 0.0084, rmse: 0.0916, mae: 0.0792
Iter: 429, mse: 0.0095, rmse: 0.0977, mae: 0.0872
Iter: 430, mse: 0.0075, rmse: 0.0863, mae: 0.0726
Iter: 431, mse: 0.0076, rmse: 0.0872, mae: 0.0736
Iter: 432, mse: 0.0074, rmse: 0.0862, mae: 0.0725
Iter: 433, mse: 0.0071, rmse: 0.0843, mae: 0.0701
Iter: 434, mse: 0.0070, rmse: 0.0839, mae: 0.0701
Iter: 435, mse: 0.0068, rmse: 0.0828, mae: 0.0684
Iter: 436, mse: 0.0078, rmse: 0.0884, mae: 0.0755
Iter: 437, mse: 0.0072, rmse: 0.0851, mae: 0.0723
Iter: 438, mse: 0.0070, rmse: 0.0834, mae: 0.0698
Iter: 439, mse: 0.0070, rmse: 0.0835, mae: 0.0692
Iter: 440, mse: 0.0067, rmse: 0.0820, mae: 0.0648
Iter: 441, mse: 0.0068, rmse: 0.0826, mae: 0.0647
Iter: 442, mse: 0.0074, rmse: 0.0861, mae: 0.0668
Iter: 443, mse: 0.0078, rmse: 0.0882, mae: 0.0690
Iter: 444, mse: 0.0077, rmse: 0.0875, mae: 0.0697
Iter: 445, mse: 0.0078, rmse: 0.0884, mae: 0.0698
Iter: 446, mse: 0.0077, rmse: 0.0880, mae: 0.0701
Iter: 447, mse: 0.0077, rmse: 0.0880, mae: 0.0718
Iter: 448, mse: 0.0078, rmse: 0.0885, mae: 0.0696
Iter: 449, mse: 0.0079, rmse: 0.0889, mae: 0.0669
Iter: 450, mse: 0.0082, rmse: 0.0903, mae: 0.0694
Iter: 451, mse: 0.0075, rmse: 0.0868, mae: 0.0703
Iter: 452, mse: 0.0073, rmse: 0.0857, mae: 0.0692
Iter: 453, mse: 0.0079, rmse: 0.0891, mae: 0.0766
Iter: 454, mse: 0.0086, rmse: 0.0928, mae: 0.0783
Iter: 455, mse: 0.0092, rmse: 0.0959, mae: 0.0804
Iter: 456, mse: 0.0098, rmse: 0.0992, mae: 0.0820
Iter: 457, mse: 0.0093, rmse: 0.0964, mae: 0.0825
Iter: 458, mse: 0.0111, rmse: 0.1055, mae: 0.0968
Iter: 459, mse: 0.0137, rmse: 0.1169, mae: 0.1070
Iter: 460, mse: 0.0158, rmse: 0.1257, mae: 0.1131
Iter: 461, mse: 0.0191, rmse: 0.1383, mae: 0.1257
Iter: 462, mse: 0.0176, rmse: 0.1325, mae: 0.1179
Iter: 463, mse: 0.0190, rmse: 0.1379, mae: 0.1236
Iter: 464, mse: 0.0173, rmse: 0.1315, mae: 0.1127
Iter: 465, mse: 0.0205, rmse: 0.1433, mae: 0.1256
Iter: 466, mse: 0.0234, rmse: 0.1530, mae: 0.1350
Iter: 467, mse: 0.0241, rmse: 0.1553, mae: 0.1328
Iter: 468, mse: 0.0274, rmse: 0.1655, mae: 0.1438
Iter: 469, mse: 0.0264, rmse: 0.1624, mae: 0.1350
Iter: 470, mse: 0.0308, rmse: 0.1754, mae: 0.1499
Iter: 471, mse: 0.0311, rmse: 0.1763, mae: 0.1461
Iter: 472, mse: 0.0331, rmse: 0.1819, mae: 0.1456
Iter: 473, mse: 0.0343, rmse: 0.1852, mae: 0.1468
Iter: 474, mse: 0.0353, rmse: 0.1879, mae: 0.1501
Iter: 475, mse: 0.0372, rmse: 0.1928, mae: 0.1562
Iter: 476, mse: 0.0389, rmse: 0.1973, mae: 0.1632
Iter: 477, mse: 0.0435, rmse: 0.2086, mae: 0.1765
Iter: 478, mse: 0.0483, rmse: 0.2198, mae: 0.1924
Iter: 479, mse: 0.0510, rmse: 0.2258, mae: 0.2008
Iter: 480, mse: 0.0541, rmse: 0.2325, mae: 0.2093
Iter: 481, mse: 0.0597, rmse: 0.2444, mae: 0.2227
Iter: 482, mse: 0.0603, rmse: 0.2457, mae: 0.2215
Iter: 483, mse: 0.0628, rmse: 0.2505, mae: 0.2278
Iter: 484, mse: 0.0730, rmse: 0.2703, mae: 0.2522
Iter: 485, mse: 0.0715, rmse: 0.2674, mae: 0.2458
Iter: 486, mse: 0.0734, rmse: 0.2710, mae: 0.2496
Iter: 487, mse: 0.0742, rmse: 0.2724, mae: 0.2530
Iter: 488, mse: 0.0800, rmse: 0.2829, mae: 0.2659
Iter: 489, mse: 0.0797, rmse: 0.2823, mae: 0.2688
Iter: 490, mse: 0.0755, rmse: 0.2747, mae: 0.2627
Iter: 491, mse: 0.0736, rmse: 0.2713, mae: 0.2598
Iter: 492, mse: 0.0704, rmse: 0.2653, mae: 0.2530
Iter: 493, mse: 0.0724, rmse: 0.2691, mae: 0.2578
Iter: 494, mse: 0.0693, rmse: 0.2633, mae: 0.2521
Iter: 495, mse: 0.0697, rmse: 0.2641, mae: 0.2531
Iter: 496, mse: 0.0708, rmse: 0.2660, mae: 0.2561
Iter: 497, mse: 0.0693, rmse: 0.2632, mae: 0.2536
Iter: 498, mse: 0.0635, rmse: 0.2520, mae: 0.2425
Iter: 499, mse: 0.0593, rmse: 0.2434, mae: 0.2323
Iter: 500, mse: 0.0573, rmse: 0.2393, mae: 0.2292
Iter: 501, mse: 0.0526, rmse: 0.2293, mae: 0.2188
Iter: 502, mse: 0.0535, rmse: 0.2313, mae: 0.2215
Iter: 503, mse: 0.0508, rmse: 0.2254, mae: 0.2150
Iter: 504, mse: 0.0364, rmse: 0.1907, mae: 0.1784
Iter: 505, mse: 0.0283, rmse: 0.1683, mae: 0.1551
Iter: 506, mse: 0.0344, rmse: 0.1854, mae: 0.1753
Iter: 507, mse: 0.0302, rmse: 0.1737, mae: 0.1638
Iter: 508, mse: 0.0341, rmse: 0.1846, mae: 0.1763
Iter: 509, mse: 0.0285, rmse: 0.1690, mae: 0.1609
Iter: 510, mse: 0.0263, rmse: 0.1621, mae: 0.1546
Iter: 511, mse: 0.0231, rmse: 0.1520, mae: 0.1447
Iter: 512, mse: 0.0193, rmse: 0.1389, mae: 0.1309
Iter: 513, mse: 0.0147, rmse: 0.1211, mae: 0.1113
Iter: 514, mse: 0.0122, rmse: 0.1106, mae: 0.0995
Iter: 515, mse: 0.0096, rmse: 0.0979, mae: 0.0858
Iter: 516, mse: 0.0079, rmse: 0.0889, mae: 0.0761
Iter: 517, mse: 0.0063, rmse: 0.0793, mae: 0.0649
Iter: 518, mse: 0.0064, rmse: 0.0801, mae: 0.0647
Iter: 519, mse: 0.0134, rmse: 0.1156, mae: 0.1035
Iter: 520, mse: 0.0168, rmse: 0.1295, mae: 0.1192
Iter: 521, mse: 0.0157, rmse: 0.1253, mae: 0.1113
Iter: 522, mse: 0.0152, rmse: 0.1231, mae: 0.1084
Iter: 523, mse: 0.0136, rmse: 0.1165, mae: 0.1010
Iter: 524, mse: 0.0143, rmse: 0.1197, mae: 0.1051
Iter: 525, mse: 0.0089, rmse: 0.0941, mae: 0.0760
Iter: 526, mse: 0.0089, rmse: 0.0944, mae: 0.0765
Iter: 527, mse: 0.0070, rmse: 0.0836, mae: 0.0648
Iter: 528, mse: 0.0053, rmse: 0.0727, mae: 0.0557
Iter: 529, mse: 0.0046, rmse: 0.0678, mae: 0.0533
Iter: 530, mse: 0.0039, rmse: 0.0626, mae: 0.0507
Iter: 531, mse: 0.0039, rmse: 0.0627, mae: 0.0505
Iter: 532, mse: 0.0044, rmse: 0.0665, mae: 0.0511
Iter: 533, mse: 0.0041, rmse: 0.0642, mae: 0.0497
Iter: 534, mse: 0.0049, rmse: 0.0698, mae: 0.0551
Iter: 535, mse: 0.0049, rmse: 0.0697, mae: 0.0553
Iter: 536, mse: 0.0047, rmse: 0.0686, mae: 0.0545
Iter: 537, mse: 0.0048, rmse: 0.0692, mae: 0.0553
Iter: 538, mse: 0.0050, rmse: 0.0710, mae: 0.0582
Iter: 539, mse: 0.0036, rmse: 0.0601, mae: 0.0495
Iter: 540, mse: 0.0037, rmse: 0.0606, mae: 0.0493
Iter: 541, mse: 0.0039, rmse: 0.0620, mae: 0.0512
Iter: 542, mse: 0.0036, rmse: 0.0596, mae: 0.0504
Iter: 543, mse: 0.0041, rmse: 0.0637, mae: 0.0542
Iter: 544, mse: 0.0046, rmse: 0.0680, mae: 0.0580
Iter: 545, mse: 0.0055, rmse: 0.0745, mae: 0.0640
Iter: 546, mse: 0.0053, rmse: 0.0727, mae: 0.0621
Iter: 547, mse: 0.0052, rmse: 0.0720, mae: 0.0595
Iter: 548, mse: 0.0060, rmse: 0.0775, mae: 0.0632
Iter: 549, mse: 0.0071, rmse: 0.0845, mae: 0.0658
Iter: 550, mse: 0.0086, rmse: 0.0929, mae: 0.0716
Iter: 551, mse: 0.0087, rmse: 0.0932, mae: 0.0732
Iter: 552, mse: 0.0092, rmse: 0.0961, mae: 0.0755
Iter: 553, mse: 0.0101, rmse: 0.1004, mae: 0.0783
Iter: 554, mse: 0.0103, rmse: 0.1017, mae: 0.0805
Iter: 555, mse: 0.0112, rmse: 0.1059, mae: 0.0853
Iter: 556, mse: 0.0108, rmse: 0.1040, mae: 0.0879
Iter: 557, mse: 0.0114, rmse: 0.1067, mae: 0.0909
Iter: 558, mse: 0.0115, rmse: 0.1072, mae: 0.0923
Iter: 559, mse: 0.0120, rmse: 0.1095, mae: 0.0939
Iter: 560, mse: 0.0118, rmse: 0.1086, mae: 0.0932
Iter: 561, mse: 0.0134, rmse: 0.1158, mae: 0.0989
Iter: 562, mse: 0.0128, rmse: 0.1130, mae: 0.0967
Iter: 563, mse: 0.0128, rmse: 0.1133, mae: 0.0976
Iter: 564, mse: 0.0123, rmse: 0.1109, mae: 0.0976
Iter: 565, mse: 0.0130, rmse: 0.1140, mae: 0.1017
Iter: 566, mse: 0.0131, rmse: 0.1145, mae: 0.1037
Iter: 567, mse: 0.0113, rmse: 0.1063, mae: 0.0956
Iter: 568, mse: 0.0111, rmse: 0.1052, mae: 0.0952
Iter: 569, mse: 0.0111, rmse: 0.1054, mae: 0.0966
Iter: 570, mse: 0.0106, rmse: 0.1029, mae: 0.0950
Iter: 571, mse: 0.0105, rmse: 0.1026, mae: 0.0957
Iter: 572, mse: 0.0104, rmse: 0.1021, mae: 0.0952
Iter: 573, mse: 0.0118, rmse: 0.1086, mae: 0.1025
Iter: 574, mse: 0.0120, rmse: 0.1094, mae: 0.1030
Iter: 575, mse: 0.0128, rmse: 0.1131, mae: 0.1055
Iter: 576, mse: 0.0137, rmse: 0.1171, mae: 0.1071
Iter: 577, mse: 0.0156, rmse: 0.1249, mae: 0.1140
Iter: 578, mse: 0.0175, rmse: 0.1321, mae: 0.1200
Iter: 579, mse: 0.0197, rmse: 0.1405, mae: 0.1274
Iter: 580, mse: 0.0217, rmse: 0.1474, mae: 0.1322
Iter: 581, mse: 0.0250, rmse: 0.1581, mae: 0.1400
Iter: 582, mse: 0.0284, rmse: 0.1686, mae: 0.1493
Iter: 583, mse: 0.0255, rmse: 0.1598, mae: 0.1465
Iter: 584, mse: 0.0294, rmse: 0.1715, mae: 0.1580
Iter: 585, mse: 0.0321, rmse: 0.1793, mae: 0.1670
Iter: 586, mse: 0.0386, rmse: 0.1966, mae: 0.1855
Iter: 587, mse: 0.0443, rmse: 0.2105, mae: 0.2025
Iter: 588, mse: 0.0435, rmse: 0.2086, mae: 0.2023
Iter: 589, mse: 0.0418, rmse: 0.2045, mae: 0.1990
Iter: 590, mse: 0.0367, rmse: 0.1915, mae: 0.1830
Iter: 591, mse: 0.0368, rmse: 0.1918, mae: 0.1840
Iter: 592, mse: 0.0308, rmse: 0.1755, mae: 0.1660
Iter: 593, mse: 0.0331, rmse: 0.1820, mae: 0.1744
Iter: 594, mse: 0.0297, rmse: 0.1724, mae: 0.1642
Iter: 595, mse: 0.0322, rmse: 0.1795, mae: 0.1733
Iter: 596, mse: 0.0271, rmse: 0.1647, mae: 0.1573
Iter: 597, mse: 0.0249, rmse: 0.1579, mae: 0.1498
Iter: 598, mse: 0.0256, rmse: 0.1600, mae: 0.1522
Iter: 599, mse: 0.0245, rmse: 0.1565, mae: 0.1488
Iter: 600, mse: 0.0235, rmse: 0.1534, mae: 0.1443
Iter: 601, mse: 0.0215, rmse: 0.1467, mae: 0.1369
Iter: 602, mse: 0.0242, rmse: 0.1556, mae: 0.1453
Iter: 603, mse: 0.0208, rmse: 0.1441, mae: 0.1334
Iter: 604, mse: 0.0151, rmse: 0.1227, mae: 0.1136
Iter: 605, mse: 0.0139, rmse: 0.1178, mae: 0.1091
Iter: 606, mse: 0.0123, rmse: 0.1111, mae: 0.1025
Iter: 607, mse: 0.0115, rmse: 0.1075, mae: 0.0980
Iter: 608, mse: 0.0138, rmse: 0.1174, mae: 0.1088
Iter: 609, mse: 0.0112, rmse: 0.1059, mae: 0.0962
Iter: 610, mse: 0.0115, rmse: 0.1074, mae: 0.0961
Iter: 611, mse: 0.0119, rmse: 0.1090, mae: 0.0985
Iter: 612, mse: 0.0129, rmse: 0.1138, mae: 0.1029
Iter: 613, mse: 0.0136, rmse: 0.1165, mae: 0.1065
Iter: 614, mse: 0.0153, rmse: 0.1237, mae: 0.1088
Iter: 615, mse: 0.0174, rmse: 0.1318, mae: 0.1123
Iter: 616, mse: 0.0186, rmse: 0.1362, mae: 0.1153
Iter: 617, mse: 0.0210, rmse: 0.1449, mae: 0.1225
Iter: 618, mse: 0.0230, rmse: 0.1517, mae: 0.1291
Iter: 619, mse: 0.0261, rmse: 0.1616, mae: 0.1382
Iter: 620, mse: 0.0296, rmse: 0.1721, mae: 0.1497
Iter: 621, mse: 0.0332, rmse: 0.1822, mae: 0.1608
Iter: 622, mse: 0.0302, rmse: 0.1737, mae: 0.1513
Iter: 623, mse: 0.0301, rmse: 0.1736, mae: 0.1508
Iter: 624, mse: 0.0260, rmse: 0.1612, mae: 0.1426
Iter: 625, mse: 0.0274, rmse: 0.1657, mae: 0.1488
Iter: 626, mse: 0.0257, rmse: 0.1602, mae: 0.1469
Iter: 627, mse: 0.0402, rmse: 0.2004, mae: 0.1861
Iter: 628, mse: 0.0465, rmse: 0.2156, mae: 0.2043
Iter: 629, mse: 0.0479, rmse: 0.2188, mae: 0.2089
Iter: 630, mse: 0.0382, rmse: 0.1954, mae: 0.1856
Iter: 631, mse: 0.0477, rmse: 0.2183, mae: 0.2107
Iter: 632, mse: 0.0438, rmse: 0.2092, mae: 0.1976
Iter: 633, mse: 0.0502, rmse: 0.2240, mae: 0.2118
Iter: 634, mse: 0.0516, rmse: 0.2272, mae: 0.2157
Iter: 635, mse: 0.0558, rmse: 0.2363, mae: 0.2255
Iter: 636, mse: 0.0534, rmse: 0.2311, mae: 0.2192
Iter: 637, mse: 0.0583, rmse: 0.2415, mae: 0.2297
Iter: 638, mse: 0.0540, rmse: 0.2324, mae: 0.2192
Iter: 639, mse: 0.0497, rmse: 0.2229, mae: 0.2063
Iter: 640, mse: 0.0504, rmse: 0.2244, mae: 0.2077
Iter: 641, mse: 0.0519, rmse: 0.2278, mae: 0.2110
Iter: 642, mse: 0.0519, rmse: 0.2278, mae: 0.2110
Iter: 643, mse: 0.0471, rmse: 0.2170, mae: 0.1993
Iter: 644, mse: 0.0438, rmse: 0.2094, mae: 0.1871
Iter: 645, mse: 0.0464, rmse: 0.2154, mae: 0.1916
Iter: 646, mse: 0.0472, rmse: 0.2173, mae: 0.1917
Iter: 647, mse: 0.0488, rmse: 0.2209, mae: 0.1901
Iter: 648, mse: 0.0519, rmse: 0.2277, mae: 0.1933
Iter: 649, mse: 0.0547, rmse: 0.2339, mae: 0.1964
Iter: 650, mse: 0.0567, rmse: 0.2381, mae: 0.1977
Iter: 651, mse: 0.0552, rmse: 0.2350, mae: 0.1936
Iter: 652, mse: 0.0607, rmse: 0.2463, mae: 0.2072
Iter: 653, mse: 0.0704, rmse: 0.2654, mae: 0.2300
Iter: 654, mse: 0.0736, rmse: 0.2713, mae: 0.2361
Iter: 655, mse: 0.0807, rmse: 0.2842, mae: 0.2519
Iter: 656, mse: 0.0796, rmse: 0.2822, mae: 0.2504
Iter: 657, mse: 0.0803, rmse: 0.2835, mae: 0.2528
Iter: 658, mse: 0.0734, rmse: 0.2710, mae: 0.2360
Iter: 659, mse: 0.0738, rmse: 0.2717, mae: 0.2349
Iter: 660, mse: 0.0808, rmse: 0.2842, mae: 0.2438
Iter: 661, mse: 0.0885, rmse: 0.2975, mae: 0.2507
Iter: 662, mse: 0.1013, rmse: 0.3183, mae: 0.2699
Iter: 663, mse: 0.1013, rmse: 0.3183, mae: 0.2589
Iter: 664, mse: 0.1091, rmse: 0.3304, mae: 0.2623
Iter: 665, mse: 0.1298, rmse: 0.3603, mae: 0.2956
Iter: 666, mse: 0.1391, rmse: 0.3730, mae: 0.3057
Iter: 667, mse: 0.1462, rmse: 0.3824, mae: 0.3118
Iter: 668, mse: 0.1576, rmse: 0.3970, mae: 0.3276
Iter: 669, mse: 0.1682, rmse: 0.4101, mae: 0.3421
Iter: 670, mse: 0.1902, rmse: 0.4361, mae: 0.3748
Iter: 671, mse: 0.1839, rmse: 0.4288, mae: 0.3631
Iter: 672, mse: 0.1870, rmse: 0.4324, mae: 0.3706
Iter: 673, mse: 0.1918, rmse: 0.4380, mae: 0.3779
Iter: 674, mse: 0.2003, rmse: 0.4476, mae: 0.3939
Iter: 675, mse: 0.2044, rmse: 0.4521, mae: 0.4040
Iter: 676, mse: 0.2022, rmse: 0.4497, mae: 0.4014
Iter: 677, mse: 0.2014, rmse: 0.4487, mae: 0.4017
Iter: 678, mse: 0.2027, rmse: 0.4503, mae: 0.4073
Iter: 679, mse: 0.1967, rmse: 0.4435, mae: 0.4008
Iter: 680, mse: 0.1907, rmse: 0.4367, mae: 0.3950
Iter: 681, mse: 0.1835, rmse: 0.4284, mae: 0.3883
Iter: 682, mse: 0.1779, rmse: 0.4217, mae: 0.3846
Iter: 683, mse: 0.1799, rmse: 0.4242, mae: 0.3929
Iter: 684, mse: 0.1759, rmse: 0.4194, mae: 0.3929
Iter: 685, mse: 0.1664, rmse: 0.4080, mae: 0.3832
Iter: 686, mse: 0.1577, rmse: 0.3972, mae: 0.3750
Iter: 687, mse: 0.1528, rmse: 0.3909, mae: 0.3718
Iter: 688, mse: 0.1500, rmse: 0.3873, mae: 0.3716
Iter: 689, mse: 0.1456, rmse: 0.3816, mae: 0.3699
Iter: 690, mse: 0.1395, rmse: 0.3734, mae: 0.3655
Iter: 691, mse: 0.1320, rmse: 0.3633, mae: 0.3584
Iter: 692, mse: 0.1107, rmse: 0.3327, mae: 0.3283
Iter: 693, mse: 0.0907, rmse: 0.3012, mae: 0.2967
Iter: 694, mse: 0.0770, rmse: 0.2774, mae: 0.2730
Iter: 695, mse: 0.0655, rmse: 0.2559, mae: 0.2512
Iter: 696, mse: 0.0477, rmse: 0.2184, mae: 0.2108
Iter: 697, mse: 0.0407, rmse: 0.2018, mae: 0.1919
Iter: 698, mse: 0.0326, rmse: 0.1804, mae: 0.1666
Iter: 699, mse: 0.0260, rmse: 0.1612, mae: 0.1394
Iter: 700, mse: 0.0216, rmse: 0.1470, mae: 0.1198
Iter: 701, mse: 0.0186, rmse: 0.1363, mae: 0.1038
Iter: 702, mse: 0.0193, rmse: 0.1388, mae: 0.1032
Iter: 703, mse: 0.0275, rmse: 0.1659, mae: 0.1302
Iter: 704, mse: 0.0251, rmse: 0.1585, mae: 0.1219
Iter: 705, mse: 0.0220, rmse: 0.1484, mae: 0.1103
Iter: 706, mse: 0.0305, rmse: 0.1745, mae: 0.1380
Iter: 707, mse: 0.0253, rmse: 0.1591, mae: 0.1246
Iter: 708, mse: 0.0211, rmse: 0.1452, mae: 0.1176
Iter: 709, mse: 0.0197, rmse: 0.1404, mae: 0.1167
Iter: 710, mse: 0.0252, rmse: 0.1587, mae: 0.1290
Iter: 711, mse: 0.0210, rmse: 0.1450, mae: 0.1224
Iter: 712, mse: 0.0309, rmse: 0.1758, mae: 0.1464
Iter: 713, mse: 0.0250, rmse: 0.1583, mae: 0.1307
Iter: 714, mse: 0.0213, rmse: 0.1460, mae: 0.1213
Iter: 715, mse: 0.0193, rmse: 0.1389, mae: 0.1160
Iter: 716, mse: 0.0183, rmse: 0.1354, mae: 0.1141
Iter: 717, mse: 0.0213, rmse: 0.1459, mae: 0.1243
Iter: 718, mse: 0.0191, rmse: 0.1381, mae: 0.1169
Iter: 719, mse: 0.0151, rmse: 0.1231, mae: 0.1023
Iter: 720, mse: 0.0087, rmse: 0.0934, mae: 0.0749
Iter: 721, mse: 0.0098, rmse: 0.0988, mae: 0.0794
Iter: 722, mse: 0.0084, rmse: 0.0915, mae: 0.0738
Iter: 723, mse: 0.0079, rmse: 0.0892, mae: 0.0723
Iter: 724, mse: 0.0097, rmse: 0.0987, mae: 0.0813
Iter: 725, mse: 0.0104, rmse: 0.1018, mae: 0.0842
Iter: 726, mse: 0.0101, rmse: 0.1003, mae: 0.0824
Iter: 727, mse: 0.0054, rmse: 0.0737, mae: 0.0608
Iter: 728, mse: 0.0041, rmse: 0.0638, mae: 0.0523
Iter: 729, mse: 0.0040, rmse: 0.0630, mae: 0.0523
Iter: 730, mse: 0.0036, rmse: 0.0602, mae: 0.0512
Iter: 731, mse: 0.0038, rmse: 0.0618, mae: 0.0516
Iter: 732, mse: 0.0048, rmse: 0.0690, mae: 0.0583
Iter: 733, mse: 0.0057, rmse: 0.0757, mae: 0.0623
Iter: 734, mse: 0.0066, rmse: 0.0813, mae: 0.0663
Iter: 735, mse: 0.0069, rmse: 0.0833, mae: 0.0691
Iter: 736, mse: 0.0074, rmse: 0.0859, mae: 0.0724
Iter: 737, mse: 0.0076, rmse: 0.0874, mae: 0.0746
Iter: 738, mse: 0.0070, rmse: 0.0837, mae: 0.0710
Iter: 739, mse: 0.0067, rmse: 0.0819, mae: 0.0702
Iter: 740, mse: 0.0058, rmse: 0.0760, mae: 0.0613
Iter: 741, mse: 0.0065, rmse: 0.0808, mae: 0.0630
Iter: 742, mse: 0.0061, rmse: 0.0783, mae: 0.0620
Iter: 743, mse: 0.0067, rmse: 0.0817, mae: 0.0646
Iter: 744, mse: 0.0071, rmse: 0.0841, mae: 0.0667
Iter: 745, mse: 0.0095, rmse: 0.0976, mae: 0.0782
Iter: 746, mse: 0.0104, rmse: 0.1018, mae: 0.0831
Iter: 747, mse: 0.0094, rmse: 0.0971, mae: 0.0798
Iter: 748, mse: 0.0106, rmse: 0.1029, mae: 0.0859
Iter: 749, mse: 0.0122, rmse: 0.1104, mae: 0.0936
Iter: 750, mse: 0.0133, rmse: 0.1153, mae: 0.0998
Iter: 751, mse: 0.0126, rmse: 0.1124, mae: 0.0984
Iter: 752, mse: 0.0137, rmse: 0.1172, mae: 0.1042
Iter: 753, mse: 0.0111, rmse: 0.1054, mae: 0.0947
Iter: 754, mse: 0.0137, rmse: 0.1172, mae: 0.1065
Iter: 755, mse: 0.0151, rmse: 0.1228, mae: 0.1135
Iter: 756, mse: 0.0123, rmse: 0.1108, mae: 0.1001
Iter: 757, mse: 0.0118, rmse: 0.1088, mae: 0.0996
Iter: 758, mse: 0.0123, rmse: 0.1111, mae: 0.1027
Iter: 759, mse: 0.0141, rmse: 0.1188, mae: 0.1116
Iter: 760, mse: 0.0112, rmse: 0.1058, mae: 0.0969
Iter: 761, mse: 0.0103, rmse: 0.1015, mae: 0.0936
Iter: 762, mse: 0.0110, rmse: 0.1048, mae: 0.0971
Iter: 763, mse: 0.0069, rmse: 0.0831, mae: 0.0731
Iter: 764, mse: 0.0047, rmse: 0.0689, mae: 0.0584
Iter: 765, mse: 0.0049, rmse: 0.0701, mae: 0.0591
Iter: 766, mse: 0.0034, rmse: 0.0583, mae: 0.0484
Iter: 767, mse: 0.0036, rmse: 0.0602, mae: 0.0506
Iter: 768, mse: 0.0030, rmse: 0.0545, mae: 0.0474
Iter: 769, mse: 0.0041, rmse: 0.0643, mae: 0.0560
Iter: 770, mse: 0.0036, rmse: 0.0597, mae: 0.0510
Iter: 771, mse: 0.0034, rmse: 0.0585, mae: 0.0500
Iter: 772, mse: 0.0031, rmse: 0.0560, mae: 0.0480
Iter: 773, mse: 0.0024, rmse: 0.0485, mae: 0.0408
Iter: 774, mse: 0.0030, rmse: 0.0544, mae: 0.0463
Iter: 775, mse: 0.0041, rmse: 0.0639, mae: 0.0465
Iter: 776, mse: 0.0058, rmse: 0.0761, mae: 0.0528
Iter: 777, mse: 0.0090, rmse: 0.0949, mae: 0.0610
Iter: 778, mse: 0.0126, rmse: 0.1122, mae: 0.0707
Iter: 779, mse: 0.0164, rmse: 0.1281, mae: 0.0812
Iter: 780, mse: 0.0205, rmse: 0.1432, mae: 0.0909
Iter: 781, mse: 0.0235, rmse: 0.1534, mae: 0.0981
Iter: 782, mse: 0.0269, rmse: 0.1639, mae: 0.1078
Iter: 783, mse: 0.0365, rmse: 0.1909, mae: 0.1247
Iter: 784, mse: 0.0477, rmse: 0.2185, mae: 0.1440
Iter: 785, mse: 0.0564, rmse: 0.2375, mae: 0.1592
Iter: 786, mse: 0.0655, rmse: 0.2559, mae: 0.1754
Iter: 787, mse: 0.0734, rmse: 0.2709, mae: 0.1897
Iter: 788, mse: 0.0847, rmse: 0.2910, mae: 0.2078
Iter: 789, mse: 0.0819, rmse: 0.2862, mae: 0.2103
Iter: 790, mse: 0.0843, rmse: 0.2904, mae: 0.2199
Iter: 791, mse: 0.0879, rmse: 0.2965, mae: 0.2317
Iter: 792, mse: 0.0957, rmse: 0.3094, mae: 0.2427
Iter: 793, mse: 0.0978, rmse: 0.3128, mae: 0.2532
Iter: 794, mse: 0.1044, rmse: 0.3230, mae: 0.2627
